timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1514403898.343301,-0.991800,1.505382,2.988706,-0.001138,-0.002735,0.001018,-0.054706,-0.997861,-0.035763,-0.007337,0.005903,0.000241,-14.824219,-42.742085,33.630157,,,,,,,1
1514403898.353280,-0.991718,1.505395,2.988584,0.001017,-0.001615,-0.003251,-0.054694,-0.997862,-0.035762,-0.006784,0.005934,-0.000157,-14.824219,-42.742085,33.630157,,,,,,,1
1514403898.363259,-0.991516,1.505420,2.988387,-0.000045,0.001607,-0.003239,-0.054665,-0.997864,-0.035758,-0.008446,0.005707,-0.000435,-14.990372,-42.755260,33.667938,,,,,,,1
1514403898.373269,-0.991554,1.505439,2.988397,0.002065,-0.004857,-0.001125,-0.054651,-0.997865,-0.035747,-0.004919,0.005662,-0.000478,-14.990372,-42.755260,33.667938,,,,,,,1
1514403898.383248,-0.991777,1.505449,2.988567,0.000997,-0.005930,-0.001132,-0.054650,-0.997866,-0.035729,-0.002936,0.004824,-0.001945,-15.004028,-42.855644,33.593384,,,,,,,1
1514403898.393227,-0.991875,1.505476,2.988575,0.002060,-0.009119,-0.003283,-0.054631,-0.997867,-0.035708,-0.005199,0.005375,-0.001996,-15.004028,-42.855644,33.593384,,,,,,,1
1514403898.403237,-0.991734,1.505508,2.988351,0.001001,-0.006958,-0.004345,-0.054600,-0.997869,-0.035699,-0.007106,0.005865,-0.001883,-15.067352,-42.534443,33.490814,,,,,,,1
1514403898.413216,-0.991760,1.505530,2.988332,0.001007,-0.003773,-0.002191,-0.054586,-0.997871,-0.035688,-0.008631,0.006492,0.001569,-15.067352,-42.534443,33.490814,,,,,,,1
1514403898.423196,-0.991915,1.505548,2.988428,-0.000074,-0.006983,-0.002208,-0.054576,-0.997872,-0.035669,-0.006367,0.003930,0.002466,-15.102631,-42.523991,33.574402,,,,,,,1
1514403898.433205,-0.991482,1.505574,2.987951,-0.001119,-0.002651,-0.005399,-0.054539,-0.997874,-0.035679,-0.008205,0.005839,-0.000149,-15.102631,-42.523991,33.574402,,,,,,,1
1514403898.443185,-0.991222,1.505619,2.987669,-0.000060,-0.003718,-0.005402,-0.054491,-0.997877,-0.035668,-0.007841,0.007215,-0.000801,-15.051971,-42.775772,33.486938,,,,,,,1
1514403898.453164,-0.991105,1.505666,2.987405,0.000956,-0.016605,-0.003318,-0.054451,-0.997880,-0.035650,-0.003975,0.004548,-0.005304,-15.051971,-42.775772,33.486938,,,,,,,1
1514403898.463174,-0.991561,1.505658,2.987723,0.000960,-0.012396,0.002048,-0.054473,-0.997879,-0.035629,0.000442,0.003647,-0.006866,-14.948227,-42.749695,33.533752,,,,,,,1
1514403898.473153,-0.992008,1.505630,2.988052,0.000968,-0.010254,0.002058,-0.054512,-0.997877,-0.035620,-0.002190,0.006377,-0.002435,-14.948227,-42.749695,33.533752,,,,,,,1
1514403898.483132,-0.991950,1.505633,2.987897,-0.002215,-0.005915,-0.001137,-0.054508,-0.997878,-0.035622,-0.006100,0.005492,0.000802,-14.970261,-42.862839,33.536591,,,,,,,1
1514403898.493142,-0.992140,1.505614,2.988077,0.001009,0.000456,0.002106,-0.054530,-0.997876,-0.035621,-0.008718,0.003461,0.004692,-14.970261,-42.862839,33.536591,,,,,,,1
1514403898.503121,-0.992131,1.505609,2.988045,-0.001173,-0.001654,-0.000047,-0.054534,-0.997876,-0.035625,-0.007646,0.004605,0.002697,-14.942291,-42.779514,33.361359,,,,,,,1
1514403898.513100,-0.992268,1.505578,2.988154,-0.002256,-0.002764,0.003155,-0.054566,-0.997874,-0.035635,-0.005385,0.003550,-0.000162,-14.942291,-42.779514,33.361359,,,,,,,1
1514403898.523110,-0.991982,1.505535,2.987866,-0.005467,0.001548,0.002099,-0.054592,-0.997871,-0.035675,-0.006840,0.005394,0.002929,-14.985199,-42.696507,33.524078,,,,,,,1
1514403898.533089,-0.991720,1.505518,2.987673,-0.000087,0.009039,0.001073,-0.054598,-0.997870,-0.035699,-0.010969,0.007895,0.005090,-14.985199,-42.696507,33.524078,,,,,,,1
1514403898.543069,-0.991594,1.505518,2.987680,-0.000090,0.012261,0.001087,-0.054593,-0.997870,-0.035705,-0.010745,0.005850,0.002563,-14.943268,-43.011189,33.358246,,,,,,,1
1514403898.553078,-0.991653,1.505509,2.987819,0.000952,0.004759,0.001055,-0.054602,-0.997870,-0.035707,-0.005899,0.004126,-0.001296,-14.943268,-43.011189,33.358246,,,,,,,1
1514403898.563058,-0.992200,1.505510,2.988381,0.002001,-0.000607,0.001033,-0.054621,-0.997870,-0.035677,-0.003835,0.004782,-0.002760,-14.968933,-42.915001,33.744598,,,,,,,1
1514403898.573037,-0.992781,1.505528,2.988915,0.001989,-0.005920,-0.002199,-0.054628,-0.997871,-0.035636,-0.006193,0.007453,-0.005151,-14.968933,-42.915001,33.744598,,,,,,,1
1514403898.583047,-0.992989,1.505552,2.989043,0.003047,-0.005922,-0.002197,-0.054614,-0.997872,-0.035610,-0.007413,0.006951,-0.003529,-15.148254,-42.907326,33.523132,,,,,,,1
1514403898.593026,-0.992765,1.505588,2.988754,-0.000153,-0.005866,-0.005412,-0.054576,-0.997875,-0.035603,-0.007375,0.006175,-0.001949,-15.148254,-42.907326,33.523132,,,,,,,1
1514403898.603005,-0.992741,1.505636,2.988655,0.001962,-0.009086,-0.005422,-0.054534,-0.997878,-0.035578,-0.007126,0.006545,-0.000234,-14.986435,-42.806732,33.559448,,,,,,,1
1514403898.613015,-0.992498,1.505693,2.988319,-0.000167,-0.006921,-0.006486,-0.054480,-0.997882,-0.035561,-0.008569,0.004946,0.001641,-14.986435,-42.806732,33.559448,,,,,,,1
1514403898.622994,-0.991982,1.505738,2.987758,-0.001237,-0.004764,-0.007548,-0.054424,-0.997884,-0.035565,-0.010380,0.006307,0.001492,-15.095642,-42.875450,33.607727,,,,,,,1
1514403898.632974,-0.991257,1.505803,2.986963,-0.000173,-0.007953,-0.009699,-0.054344,-0.997889,-0.035569,-0.008568,0.006174,-0.001373,-15.095642,-42.875450,33.607727,,,,,,,1
1514403898.642983,-0.990570,1.505869,2.986212,-0.000189,-0.005835,-0.007551,-0.054263,-0.997893,-0.035569,-0.007001,0.005400,-0.001388,-15.051544,-42.888325,33.435303,,,,,,,1
1514403898.652963,-0.990158,1.505925,2.985726,0.000870,-0.007996,-0.006489,-0.054200,-0.997897,-0.035560,-0.005263,0.005267,-0.000085,-15.051544,-42.888325,33.435303,,,,,,,1
1514403898.662942,-0.989893,1.505971,2.985395,0.001930,-0.005872,-0.005408,-0.054154,-0.997900,-0.035550,-0.003677,0.005270,-0.001193,-15.009918,-42.919586,33.328949,,,,,,,1
1514403898.672952,-0.989658,1.506008,2.985170,0.000890,0.002687,-0.004302,-0.054115,-0.997902,-0.035543,-0.005364,0.004875,0.000493,-15.009918,-42.919586,33.328949,,,,,,,1
1514403898.682931,-0.989497,1.506040,2.984998,0.001926,-0.001632,-0.002180,-0.054083,-0.997904,-0.035534,-0.006693,0.004893,-0.000126,-14.936569,-42.853523,33.604340,,,,,,,1
1514403898.692910,-0.989373,1.506063,2.984893,0.000871,0.001600,-0.003237,-0.054056,-0.997906,-0.035526,-0.006690,0.004818,0.001041,-14.936569,-42.853523,33.604340,,,,,,,1
1514403898.702920,-0.988970,1.506097,2.984521,-0.001256,0.003787,-0.006440,-0.054013,-0.997908,-0.035529,-0.005924,0.004393,0.001334,-14.869034,-42.917088,33.733276,,,,,,,1
1514403898.712899,-0.988822,1.506136,2.984372,0.000858,-0.001606,-0.004321,-0.053976,-0.997910,-0.035516,-0.005412,0.004319,-0.000877,-14.869034,-42.917088,33.733276,,,,,,,1
1514403898.722878,-0.988502,1.506173,2.984025,0.000840,-0.002656,-0.005395,-0.053933,-0.997913,-0.035512,-0.006507,0.004215,-0.001567,-15.039719,-42.930729,33.759186,,,,,,,1
1514403898.732888,-0.988304,1.506237,2.983821,0.002991,-0.000508,-0.006451,-0.053872,-0.997917,-0.035487,-0.006797,0.005256,-0.000218,-15.039719,-42.930729,33.759186,,,,,,,1
1514403898.742867,-0.988102,1.506302,2.983598,0.001900,-0.002649,-0.006463,-0.053811,-0.997921,-0.035463,-0.007255,0.006863,-0.002059,-14.831161,-42.923187,33.745758,,,,,,,1
1514403898.752847,-0.987784,1.506371,2.983232,0.001891,-0.005848,-0.007547,-0.053741,-0.997925,-0.035441,-0.007142,0.006730,-0.001577,-14.831161,-42.923187,33.745758,,,,,,,1
1514403898.762856,-0.987600,1.506429,2.983004,0.002947,-0.002664,-0.005392,-0.053688,-0.997929,-0.035420,-0.006905,0.004811,-0.000591,-14.936707,-42.877285,33.791473,,,,,,,1
1514403898.772836,-0.987136,1.506492,2.982508,0.000805,-0.004769,-0.007544,-0.053618,-0.997933,-0.035410,-0.005983,0.006860,-0.000555,-14.936707,-42.877285,33.791473,,,,,,,1
1514403898.782815,-0.986885,1.506544,2.982214,0.000785,-0.003742,-0.004331,-0.053565,-0.997936,-0.035394,-0.005242,0.006665,-0.001196,-14.792709,-42.765495,33.680695,,,,,,,1
1514403898.792825,-0.986608,1.506580,2.981898,0.000785,-0.003742,-0.004331,-0.053527,-0.997939,-0.035390,-0.005449,0.003569,0.002630,-14.792709,-42.765495,33.680695,,,,,,,1
1514403898.802804,-0.986235,1.506576,2.981459,-0.004600,-0.006973,-0.001146,-0.053517,-0.997939,-0.035412,-0.006725,0.005232,0.001538,-14.942169,-42.879440,33.602020,,,,,,,1
1514403898.812783,-0.985699,1.506565,2.980896,-0.004573,-0.000532,-0.002186,-0.053506,-0.997938,-0.035446,-0.005943,0.003996,0.003678,-14.942169,-42.879440,33.602020,,,,,,,1
1514403898.822793,-0.984952,1.506562,2.980163,-0.004557,0.003762,-0.003237,-0.053483,-0.997938,-0.035489,-0.008254,0.003400,0.006741,-14.778046,-43.064194,33.548065,,,,,,,1
1514403898.832772,-0.984086,1.506553,2.979294,-0.005650,-0.001603,-0.002193,-0.053461,-0.997937,-0.035541,-0.008460,0.003171,0.001224,-14.778046,-43.064194,33.548065,,,,,,,1
1514403898.842751,-0.983323,1.506554,2.978525,-0.003507,-0.000522,-0.003254,-0.053433,-0.997937,-0.035581,-0.005893,0.006192,-0.000140,-14.742020,-42.933270,33.483429,,,,,,,1
1514403898.852761,-0.982587,1.506543,2.977770,-0.004585,-0.002660,-0.003266,-0.053415,-0.997936,-0.035626,-0.006979,0.007199,-0.001208,-14.742020,-42.933270,33.483429,,,,,,,1
1514403898.862740,-0.981829,1.506542,2.976985,-0.004583,-0.002662,-0.003266,-0.053387,-0.997936,-0.035666,-0.006732,0.005902,-0.002801,-14.799896,-42.923222,33.654480,,,,,,,1
1514403898.872720,-0.981309,1.506559,2.976389,-0.002459,-0.006955,-0.003281,-0.053356,-0.997938,-0.035685,-0.005086,0.005903,-0.002203,-14.799896,-42.923222,33.654480,,,,,,,1
1514403898.882729,-0.980806,1.506561,2.975810,-0.003532,-0.008024,-0.003288,-0.053335,-0.997938,-0.035710,-0.005838,0.005704,-0.001720,-14.927338,-42.815498,33.654175,,,,,,,1
1514403898.892709,-0.980211,1.506554,2.975155,-0.004597,-0.005892,-0.002210,-0.053319,-0.997937,-0.035745,-0.005686,0.006207,0.000162,-14.927338,-42.815498,33.654175,,,,,,,1
1514403898.902688,-0.979712,1.506531,2.974606,-0.003526,-0.004839,-0.001134,-0.053320,-0.997936,-0.035785,-0.006555,0.004421,0.002612,-14.990738,-42.815079,33.791992,,,,,,,1
1514403898.912698,-0.978542,1.506513,2.973440,-0.007779,0.000563,-0.003257,-0.053293,-0.997935,-0.035857,-0.008200,0.005686,0.004225,-14.990738,-42.815079,33.791992,,,,,,,1
1514403898.922677,-0.977405,1.506508,2.972353,-0.005612,0.006994,-0.004294,-0.053257,-0.997934,-0.035921,-0.010372,0.004465,0.004579,-14.958237,-42.975433,33.579712,,,,,,,1
1514403898.932687,-0.976316,1.506503,2.971333,-0.006689,0.005913,-0.003231,-0.053222,-0.997934,-0.035981,-0.007737,0.004587,0.001924,-14.958237,-42.975433,33.579712,,,,,,,1
1514403898.942666,-0.975406,1.506494,2.970462,-0.004556,0.005895,-0.002158,-0.053198,-0.997933,-0.036036,-0.005533,0.005288,0.000178,-15.100479,-43.035122,33.753845,,,,,,,1
1514403898.952645,-0.974754,1.506490,2.969840,-0.002429,0.002673,-0.002168,-0.053179,-0.997933,-0.036073,-0.005278,0.005562,-0.002028,-15.100479,-43.035122,33.753845,,,,,,,1
1514403898.962655,-0.974204,1.506487,2.969289,-0.002444,-0.000554,-0.001113,-0.053161,-0.997933,-0.036104,-0.005021,0.005852,-0.001784,-14.913116,-43.015938,33.660522,,,,,,,1
1514403898.972634,-0.973672,1.506488,2.968754,-0.002444,-0.000554,-0.001113,-0.053143,-0.997933,-0.036133,-0.006580,0.003975,-0.001190,-14.913116,-43.015938,33.660522,,,,,,,1
1514403898.982613,-0.973228,1.506481,2.968284,-0.002449,-0.002700,-0.001123,-0.053131,-0.997932,-0.036160,-0.005249,0.003670,-0.001301,-14.935989,-42.899990,33.761322,,,,,,,1
1514403898.992623,-0.972758,1.506479,2.967785,-0.004588,-0.002692,-0.001126,-0.053116,-0.997932,-0.036186,-0.005142,0.006172,0.001029,-14.935989,-42.899990,33.761322,,,,,,,1
1514403899.002602,-0.972354,1.506472,2.967347,-0.003514,-0.001607,-0.002189,-0.053107,-0.997932,-0.036211,-0.007425,0.005455,0.000292,-14.968796,-43.081917,33.622192,,,,,,,1
1514403899.012582,-0.972077,1.506460,2.967038,-0.002458,-0.003782,-0.000058,-0.053107,-0.997931,-0.036233,-0.006326,0.004691,0.000085,-14.968796,-43.081917,33.622192,,,,,,,1
1514403899.022591,-0.971576,1.506451,2.966471,-0.002462,-0.006970,-0.002211,-0.053096,-0.997931,-0.036264,-0.005650,0.005514,-0.000403,-15.017715,-42.935707,33.536011,,,,,,,1
1514403899.032571,-0.971130,1.506446,2.965953,-0.003531,-0.005909,-0.001139,-0.053085,-0.997930,-0.036292,-0.005600,0.004888,-0.001199,-15.017715,-42.935707,33.536011,,,,,,,1
1514403899.042550,-0.970648,1.506431,2.965417,-0.003519,-0.003754,-0.002199,-0.053079,-0.997929,-0.036325,-0.006491,0.005513,0.001413,-14.914444,-43.023071,33.589111,,,,,,,1
1514403899.052560,-0.969597,1.506437,2.964360,-0.006703,0.000587,-0.005394,-0.053035,-0.997930,-0.036377,-0.009022,0.006078,0.002395,-14.914444,-43.023071,33.589111,,,,,,,1
1514403899.062539,-0.968422,1.506441,2.963160,-0.006715,-0.001551,-0.005403,-0.052991,-0.997930,-0.036438,-0.009372,0.005865,0.000839,-14.867722,-42.915321,33.617432,,,,,,,1
1514403899.072518,-0.967492,1.506441,2.962212,-0.004581,-0.000531,-0.002186,-0.052957,-0.997930,-0.036487,-0.007285,0.005941,-0.000561,-14.867722,-42.915321,33.617432,,,,,,,1
1514403899.082528,-0.966652,1.506424,2.961338,-0.005655,-0.002673,-0.002198,-0.052941,-0.997929,-0.036542,-0.005256,0.005680,-0.000033,-14.780243,-42.882950,33.497253,,,,,,,1
1514403899.092507,-0.966046,1.506379,2.960746,-0.005647,0.002625,0.002104,-0.052955,-0.997926,-0.036599,-0.005059,0.005052,0.001580,-14.780243,-42.882950,33.497253,,,,,,,1
1514403899.102486,-0.965324,1.506328,2.960007,-0.006733,-0.001637,0.001014,-0.052969,-0.997923,-0.036665,-0.006052,0.005171,0.002974,-14.765289,-42.903416,33.487305,,,,,,,1
1514403899.112496,-0.964621,1.506290,2.959304,-0.005646,0.001601,-0.001109,-0.052972,-0.997920,-0.036723,-0.008231,0.004893,0.001902,-14.765289,-42.903416,33.487305,,,,,,,1
1514403899.122475,-0.963711,1.506267,2.958423,-0.005631,0.003736,-0.001100,-0.052959,-0.997919,-0.036785,-0.007512,0.006738,-0.000004,-14.956192,-42.706203,33.388580,,,,,,,1
1514403899.132455,-0.963249,1.506219,2.957982,-0.004579,0.000490,0.001027,-0.052980,-0.997916,-0.036835,-0.003692,0.006811,-0.001922,-14.956192,-42.706203,33.388580,,,,,,,1
1514403899.142464,-0.962906,1.506184,2.957615,-0.003533,-0.003790,0.001010,-0.052997,-0.997913,-0.036874,-0.004041,0.004963,-0.003363,-14.794510,-42.950356,33.539062,,,,,,,1
1514403899.152444,-0.962752,1.506187,2.957448,-0.000306,-0.000561,-0.001109,-0.052991,-0.997914,-0.036882,-0.007038,0.005131,-0.001830,-14.794510,-42.950356,33.539062,,,,,,,1
1514403899.162423,-0.962343,1.506185,2.957022,-0.002448,-0.003741,-0.003267,-0.052978,-0.997913,-0.036905,-0.008118,0.006290,-0.000860,-14.912338,-42.939808,33.437012,,,,,,,1
1514403899.172433,-0.961743,1.506198,2.956344,-0.001387,-0.006944,-0.004349,-0.052946,-0.997914,-0.036930,-0.007097,0.004994,-0.000515,-14.912338,-42.939808,33.437012,,,,,,,1
1514403899.182412,-0.961322,1.506218,2.955891,-0.000302,-0.002682,-0.003258,-0.052913,-0.997916,-0.036941,-0.008717,0.005377,0.002303,-14.937469,-42.854698,33.367981,,,,,,,1
1514403899.192391,-0.960735,1.506224,2.955286,-0.003511,-0.002669,-0.003264,-0.052886,-0.997916,-0.036968,-0.007050,0.006873,0.000667,-14.937469,-42.854698,33.367981,,,,,,,1
1514403899.202401,-0.960149,1.506211,2.954667,-0.002446,-0.003743,-0.003267,-0.052876,-0.997915,-0.037007,-0.005413,0.004782,0.001194,-15.107071,-42.902431,33.553650,,,,,,,1
1514403899.212380,-0.959940,1.506196,2.954426,-0.001389,-0.004862,-0.000061,-0.052879,-0.997914,-0.037025,-0.004601,0.005055,-0.000740,-15.107071,-42.902431,33.553650,,,,,,,1
1514403899.222359,-0.959462,1.506161,2.953882,-0.005678,-0.007003,0.000992,-0.052889,-0.997912,-0.037070,-0.003035,0.006686,-0.001596,-14.968033,-42.982330,33.468384,,,,,,,1
1514403899.232369,-0.959493,1.506109,2.953854,-0.002462,-0.003832,0.003151,-0.052932,-0.997909,-0.037098,-0.005341,0.005141,0.000141,-14.968033,-42.982330,33.468384,,,,,,,1
1514403899.242349,-0.959352,1.506085,2.953745,-0.001360,0.003711,-0.000023,-0.052946,-0.997907,-0.037119,-0.007494,0.005384,0.000956,-14.780121,-42.911652,33.584412,,,,,,,1
1514403899.252328,-0.959262,1.506045,2.953636,-0.003533,-0.002751,0.003154,-0.052978,-0.997904,-0.037148,-0.006425,0.005610,0.000649,-14.780121,-42.911652,33.584412,,,,,,,1
1514403899.262318,-0.959354,1.506016,2.953711,-0.000317,-0.001677,0.002094,-0.053005,-0.997902,-0.037160,-0.006215,0.002938,0.001637,-14.841125,-42.852837,33.740082,,,,,,,1
1514403899.272297,-0.959232,1.505985,2.953583,-0.002449,0.000474,0.002100,-0.053025,-0.997900,-0.037184,-0.006667,0.004797,0.001295,-14.841125,-42.852837,33.740082,,,,,,,1
1514403899.282276,-0.959178,1.505960,2.953517,-0.002456,-0.001670,0.002091,-0.053044,-0.997899,-0.037202,-0.007884,0.007405,0.000382,-14.853867,-43.092945,33.597076,,,,,,,1
1514403899.292286,-0.958922,1.505941,2.953275,-0.003506,0.002633,0.001038,-0.053052,-0.997898,-0.037227,-0.007541,0.006061,0.000179,-14.853867,-43.092945,33.597076,,,,,,,1
1514403899.302265,-0.958674,1.505907,2.953043,-0.002442,0.001542,0.002105,-0.053069,-0.997895,-0.037258,-0.006303,0.004960,0.001461,-14.732407,-43.004677,33.594086,,,,,,,1
1514403899.312244,-0.958657,1.505877,2.953091,-0.002437,0.003669,0.003184,-0.053091,-0.997894,-0.037275,-0.006022,0.006591,-0.000109,-14.732407,-43.004677,33.594086,,,,,,,1
1514403899.322254,-0.958816,1.505846,2.953265,-0.001372,0.003671,0.003186,-0.053121,-0.997891,-0.037284,-0.006022,0.004102,-0.001885,-14.745834,-43.104782,33.524017,,,,,,,1
1514403899.332233,-0.959106,1.505823,2.953566,0.000758,0.000464,0.002106,-0.053151,-0.997890,-0.037282,-0.006435,0.004039,0.000402,-14.746735,-42.967361,33.603790,,,,,,,1
1514403899.342213,-0.959322,1.505805,2.953829,-0.000288,0.005820,0.002128,-0.053174,-0.997889,-0.037281,-0.008120,0.007181,0.000370,-14.746735,-42.967361,33.603790,,,,,,,1
1514403899.352222,-0.959460,1.505786,2.953973,-0.000313,-0.001664,0.001025,-0.053194,-0.997888,-0.037284,-0.006056,0.004601,0.001243,-14.808105,-43.017807,33.540863,,,,,,,1
1514403899.362202,-0.959567,1.505761,2.954100,-0.000297,0.003660,0.003188,-0.053219,-0.997886,-0.037293,-0.006077,0.003883,0.002152,-14.808105,-43.017807,33.540863,,,,,,,1
1514403899.372181,-0.959684,1.505737,2.954221,-0.000307,-0.000596,0.001030,-0.053244,-0.997884,-0.037302,-0.008401,0.004568,0.000498,-14.851547,-42.929993,33.536621,,,,,,,1
1514403899.382191,-0.959738,1.505720,2.954248,-0.001392,-0.002743,0.002088,-0.053260,-0.997883,-0.037308,-0.006845,0.006306,-0.002639,-14.851547,-42.929993,33.536621,,,,,,,1
1514403899.392170,-0.959852,1.505708,2.954328,-0.000327,-0.004875,0.001010,-0.053275,-0.997883,-0.037310,-0.004190,0.005771,-0.000944,-14.755615,-42.968315,33.520477,,,,,,,1
1514403899.402149,-0.960084,1.505692,2.954506,-0.000330,-0.005948,0.001006,-0.053296,-0.997881,-0.037306,-0.005176,0.006091,-0.002092,-14.755615,-42.968315,33.520477,,,,,,,1
1514403899.412159,-0.960027,1.505678,2.954411,-0.000316,-0.003777,-0.001124,-0.053306,-0.997881,-0.037318,-0.005501,0.005342,-0.000967,-14.739990,-43.117218,33.586853,,,,,,,1
1514403899.422138,-0.960127,1.505655,2.954485,-0.001389,-0.001670,0.002093,-0.053327,-0.997879,-0.037325,-0.006823,0.005630,0.001924,-14.739990,-43.117218,33.586853,,,,,,,1
1514403899.432117,-0.959999,1.505657,2.954318,-0.000313,-0.003745,-0.003263,-0.053321,-0.997879,-0.037331,-0.009026,0.007614,0.002083,-14.898514,-43.145485,33.783844,,,,,,,1
1514403899.442127,-0.959640,1.505668,2.953953,-0.001370,-0.000546,-0.002181,-0.053298,-0.997880,-0.037343,-0.010026,0.005769,0.002797,-14.898514,-43.145485,33.783844,,,,,,,1
1514403899.452106,-0.959420,1.505690,2.953673,-0.000322,-0.008019,-0.004352,-0.053273,-0.997881,-0.037343,-0.008052,0.005389,0.001012,-15.057922,-43.186214,33.569794,,,,,,,1
1514403899.462086,-0.959187,1.505720,2.953384,0.001826,-0.004810,-0.004333,-0.053242,-0.997883,-0.037339,-0.007000,0.005589,-0.000121,-15.057922,-43.186214,33.569794,,,,,,,1
1514403899.472095,-0.959357,1.505738,2.953532,0.001832,-0.001626,-0.002180,-0.053234,-0.997884,-0.037320,-0.006428,0.004995,-0.001132,-14.802444,-43.104488,33.606415,,,,,,,1
1514403899.482075,-0.959617,1.505745,2.953772,0.001819,-0.003815,0.001019,-0.053238,-0.997885,-0.037302,-0.002915,0.004675,-0.001775,-14.802444,-43.104488,33.606415,,,,,,,1
1514403899.492054,-0.959949,1.505748,2.954066,0.001826,-0.002730,-0.000046,-0.053247,-0.997885,-0.037283,-0.003027,0.003958,-0.000742,-14.796600,-43.036659,33.725098,,,,,,,1
1514403899.502064,-0.960506,1.505710,2.954634,0.000760,0.003618,0.006398,-0.053299,-0.997883,-0.037275,-0.004882,0.003254,0.001798,-14.796600,-43.036659,33.725098,,,,,,,1
1514403899.512043,-0.961332,1.505663,2.955415,0.000717,-0.007107,0.007420,-0.053370,-0.997880,-0.037259,-0.003240,0.004044,0.002225,-14.765610,-43.107773,33.710876,,,,,,,1
1514403899.522022,-0.961941,1.505613,2.955974,-0.000339,-0.004932,0.005289,-0.053431,-0.997876,-0.037253,-0.004827,0.005506,-0.001016,-14.765610,-43.107773,33.710876,,,,,,,1
1514403899.532032,-0.962294,1.505582,2.956327,-0.000309,0.001523,0.003178,-0.053468,-0.997874,-0.037251,-0.008544,0.006541,0.001499,-14.802887,-42.921555,33.404785,,,,,,,1
1514403899.542011,-0.962683,1.505559,2.956736,0.000753,0.000452,0.003175,-0.053503,-0.997873,-0.037244,-0.009180,0.006158,0.003202,-14.802887,-42.921555,33.404785,,,,,,,1
1514403899.551990,-0.962872,1.505544,2.956925,0.000755,-0.000591,0.001032,-0.053522,-0.997872,-0.037243,-0.007864,0.005562,0.000530,-14.697495,-43.059700,33.623688,,,,,,,1
1514403899.562000,-0.962899,1.505516,2.956936,-0.001390,-0.001687,0.003162,-0.053546,-0.997870,-0.037257,-0.005414,0.003760,0.001170,-14.697495,-43.059700,33.623688,,,,,,,1
1514403899.571979,-0.963105,1.505495,2.957083,-0.000337,-0.007032,0.002070,-0.053571,-0.997869,-0.037258,-0.006457,0.004781,0.000530,-15.027069,-42.964355,33.436066,,,,,,,1
1514403899.581959,-0.963021,1.505492,2.956961,-0.002462,-0.003778,-0.000058,-0.053569,-0.997868,-0.037263,-0.006749,0.008275,-0.000884,-15.027069,-42.964355,33.436066,,,,,,,1
1514403899.591968,-0.963209,1.505467,2.957115,-0.001401,-0.003826,0.003153,-0.053598,-0.997867,-0.037269,-0.006491,0.006442,-0.000253,-14.853867,-42.971466,33.550873,,,,,,,1
1514403899.601948,-0.963409,1.505462,2.957267,0.000745,-0.005939,-0.000062,-0.053608,-0.997867,-0.037260,-0.005749,0.004855,-0.002108,-14.853867,-42.971466,33.550873,,,,,,,1
1514403899.611927,-0.963606,1.505437,2.957394,-0.001409,-0.008102,0.002064,-0.053636,-0.997865,-0.037264,-0.004408,0.004762,-0.000792,-14.893921,-42.995125,33.452728,,,,,,,1
1514403899.621937,-0.963957,1.505416,2.957670,-0.000335,-0.005960,0.002075,-0.053666,-0.997863,-0.037256,-0.006225,0.004455,-0.000357,-14.893921,-42.995125,33.452728,,,,,,,1
1514403899.631916,-0.964009,1.505412,2.957668,-0.001399,-0.005927,-0.000066,-0.053672,-0.997863,-0.037256,-0.006906,0.004897,0.001230,-15.104233,-42.913467,33.392151,,,,,,,1
1514403899.641926,-0.963909,1.505402,2.957525,-0.001386,-0.002714,-0.000051,-0.053676,-0.997863,-0.037267,-0.009083,0.005645,0.000753,-15.104233,-42.913467,33.392151,,,,,,,1
1514403899.651905,-0.963941,1.505387,2.957544,-0.000308,-0.000576,-0.000040,-0.053691,-0.997862,-0.037275,-0.008703,0.005201,0.001401,-14.936462,-43.075085,33.630676,,,,,,,1
1514403899.661884,-0.963827,1.505369,2.957370,-0.002474,-0.006992,-0.000072,-0.053702,-0.997860,-0.037292,-0.006875,0.004284,0.000442,-14.936462,-43.075085,33.630676,,,,,,,1
1514403899.671894,-0.963687,1.505358,2.957152,-0.001401,-0.006982,-0.001140,-0.053708,-0.997860,-0.037307,-0.007022,0.004650,0.001205,-14.807602,-43.149292,33.664551,,,,,,,1
1514403899.681873,-0.963611,1.505341,2.957033,-0.001398,-0.004852,-0.000061,-0.053718,-0.997859,-0.037320,-0.009530,0.005473,0.000592,-14.807602,-43.149292,33.664551,,,,,,,1
1514403899.691852,-0.963415,1.505346,2.956800,-0.000321,-0.003771,-0.001124,-0.053706,-0.997859,-0.037327,-0.006826,0.006404,-0.000439,-14.750809,-43.132313,33.805298,,,,,,,1
